hambühren	9.869	52.575	10.019	52.575	10.019	52.672	9.869	52.672	9.869	52.575
rüthen	8.350	51.405	8.548	51.405	8.548	51.599	8.350	51.599	8.350	51.405
bretnig-hauswalde	14.043	51.124	14.113	51.124	14.113	51.174	14.043	51.174	14.043	51.124
frankenthal	14.076	51.119	14.133	51.119	14.133	51.148	14.076	51.148	14.076	51.119
kohren-sahlis	12.526	50.979	12.668	50.979	12.668	51.037	12.526	51.037	12.526	50.979
struppen	13.957	50.911	14.079	50.911	14.079	50.956	13.957	50.956	13.957	50.911
mochau	13.144	51.090	13.259	51.090	13.259	51.176	13.144	51.176	13.144	51.090
klipphausen	13.439	51.058	13.599	51.058	13.599	51.144	13.439	51.144	13.439	51.058
delitzsch	12.272	51.481	12.452	51.481	12.452	51.587	12.272	51.587	12.272	51.481
neukyhna	12.190	51.483	12.307	51.483	12.307	51.567	12.190	51.567	12.190	51.483
dommitzsch	12.803	51.614	12.904	51.614	12.904	51.685	12.803	51.685	12.803	51.614
elsnig	12.869	51.580	13.029	51.580	13.029	51.650	12.869	51.650	12.869	51.580
mittelherwigsdorf	14.714	50.905	14.847	50.905	14.847	50.971	14.714	50.971	14.714	50.905
bertsdorf-hörnitz	14.680	50.859	14.763	50.859	14.763	50.911	14.680	50.911	14.680	50.859
strehla	13.182	51.325	13.293	51.325	13.293	51.411	13.182	51.411	13.182	51.325
cavertitz	13.020	51.345	13.210	51.345	13.210	51.436	13.020	51.436	13.020	51.345
ralbitz-rosenthal	14.174	51.264	14.271	51.264	14.271	51.340	14.174	51.340	14.174	51.264
neukirchen/pleiße	12.336	50.759	12.432	50.759	12.432	50.808	12.336	50.808	12.336	50.759
wilkau-haßlau	12.481	50.644	12.563	50.644	12.563	50.690	12.481	50.690	12.481	50.644
zschopau	13.036	50.715	13.132	50.715	13.132	50.764	13.036	50.764	13.036	50.715
dockendorf	6.425	49.906	6.474	49.906	6.474	49.933	6.425	49.933	6.425	49.906
salzhausen	10.090	53.181	10.236	53.181	10.236	53.266	10.090	53.266	10.090	53.181
zedlitz	11.979	50.792	12.080	50.792	12.080	50.826	11.979	50.826	11.979	50.792
wimsheim	8.776	48.842	8.850	48.842	8.850	48.868	8.776	48.868	8.776	48.842
beinhausen	6.875	50.255	6.906	50.255	6.906	50.276	6.875	50.276	6.875	50.255
minderlittgen	6.809	49.996	6.866	49.996	6.866	50.028	6.809	50.028	6.809	49.996
dalkendorf	12.444	53.791	12.553	53.791	12.553	53.834	12.444	53.834	12.444	53.791
ederheim	10.420	48.773	10.511	48.773	10.511	48.819	10.420	48.819	10.420	48.773
möllenbeck	13.274	53.370	13.422	53.370	13.422	53.438	13.274	53.438	13.274	53.370
witterda	10.863	51.015	10.936	51.015	10.936	51.060	10.863	51.060	10.863	51.015
saal	12.468	54.271	12.566	54.271	12.566	54.361	12.468	54.361	12.468	54.271
mönkebude	13.895	53.730	13.997	53.730	13.997	53.788	13.895	53.788	13.895	53.730
redwitz a.d.rodach	11.181	50.152	11.253	50.152	11.253	50.205	11.181	50.205	11.181	50.152
griesheim	8.520	49.825	8.599	49.825	8.599	49.884	8.520	49.884	8.520	49.825
geroldshausen	9.854	49.665	9.921	49.665	9.921	49.697	9.854	49.697	9.854	49.665
renquishausen	8.857	48.071	8.919	48.071	8.919	48.100	8.857	48.100	8.857	48.071
putlitz	11.915	53.177	12.134	53.177	12.134	53.324	11.915	53.324	11.915	53.177
altenriet	9.163	48.580	9.234	48.580	9.234	48.604	9.163	48.604	9.163	48.580
bubenheim	8.110	49.615	8.143	49.615	8.143	49.637	8.110	49.637	8.110	49.615
ingeleben	10.834	52.095	10.898	52.095	10.898	52.124	10.834	52.124	10.834	52.095
extertal	9.020	52.037	9.193	52.037	9.193	52.148	9.020	52.148	9.020	52.037
alveslohe	9.867	53.764	9.970	53.764	9.970	53.817	9.867	53.817	9.867	53.764
buchloe	10.677	48.001	10.817	48.001	10.817	48.059	10.677	48.059	10.677	48.001
haundorf	10.729	49.119	10.862	49.119	10.862	49.205	10.729	49.205	10.729	49.119
zeil a.main	10.552	49.991	10.675	49.991	10.675	50.055	10.552	50.055	10.552	49.991
hohenaspe	9.483	53.968	9.568	53.968	9.568	54.006	9.483	54.006	9.483	53.968
kemmenau	7.741	50.333	7.777	50.333	7.777	50.367	7.741	50.367	7.741	50.333
groven	8.979	54.294	9.022	54.294	9.022	54.339	8.979	54.339	8.979	54.294
hennstedt	9.144	54.266	9.206	54.266	9.206	54.335	9.144	54.335	9.144	54.266
wiemerstedt	9.094	54.256	9.147	54.256	9.147	54.278	9.094	54.278	9.094	54.256
barkenholm	9.164	54.212	9.198	54.212	9.198	54.245	9.164	54.245	9.164	54.212
süderheistedt	9.123	54.218	9.172	54.218	9.172	54.266	9.123	54.266	9.123	54.218
hemme	8.946	54.249	9.046	54.249	9.046	54.301	8.946	54.301	8.946	54.249
karolinenkoog	8.907	54.264	8.986	54.264	8.986	54.324	8.907	54.324	8.907	54.264
krempel	9.007	54.308	9.068	54.308	9.068	54.326	9.007	54.326	9.007	54.308
kummerfeld	9.767	53.683	9.807	53.683	9.807	53.724	9.767	53.724	9.767	53.683
hauzenberg	13.542	48.599	13.721	48.599	13.721	48.693	13.542	48.693	13.542	48.599
großlangenfeld	6.238	50.201	6.286	50.201	6.286	50.229	6.238	50.229	6.238	50.201
bad buchau	9.568	48.033	9.648	48.033	9.648	48.092	9.568	48.092	9.568	48.033
wachtendonk	6.267	51.356	6.397	51.356	6.397	51.447	6.267	51.447	6.267	51.356
bischofsgrün	11.727	50.035	11.840	50.035	11.840	50.066	11.727	50.066	11.727	50.035
fichtelberg	11.830	49.973	11.874	49.973	11.874	50.021	11.830	50.021	11.830	49.973
niemetal	9.637	51.486	9.753	51.486	9.753	51.541	9.637	51.541	9.637	51.486
elxleben	10.910	51.030	10.986	51.030	10.986	51.066	10.910	51.066	10.910	51.030
wonsheim	7.905	49.742	7.989	49.742	7.989	49.793	7.905	49.793	7.905	49.742
voigtsdorf	13.620	53.545	13.710	53.545	13.710	53.587	13.620	53.587	13.620	53.545
pemfling	12.567	49.217	12.655	49.217	12.655	49.323	12.567	49.323	12.567	49.217
jenalöbnitz	11.666	50.934	11.706	50.934	11.706	50.958	11.666	50.958	11.666	50.934
hassendorf	9.248	53.080	9.295	53.080	9.295	53.135	9.248	53.135	9.248	53.080
nienborstel	9.568	54.112	9.662	54.112	9.662	54.171	9.568	54.171	9.568	54.112
kyritz	12.190	52.892	12.558	52.892	12.558	53.057	12.190	53.057	12.190	52.892
michelsneukirchen	12.477	49.083	12.596	49.083	12.596	49.152	12.477	49.152	12.477	49.083
wallhausen	10.032	49.202	10.140	49.202	10.140	49.249	10.032	49.249	10.032	49.202
wolfach	8.202	48.237	8.329	48.237	8.329	48.352	8.202	48.352	8.202	48.237
welschbillig	6.525	49.821	6.640	49.821	6.640	49.897	6.525	49.897	6.525	49.821
kelsterbach	8.470	50.026	8.559	50.026	8.559	50.084	8.470	50.084	8.470	50.026
seeshaupt	11.211	47.786	11.329	47.786	11.329	47.858	11.211	47.858	11.211	47.786
emsdetten	7.432	52.129	7.634	52.129	7.634	52.230	7.432	52.230	7.432	52.129
laubach	7.044	50.215	7.093	50.215	7.093	50.240	7.044	50.240	7.044	50.215
eisenbach (hochschwarzwald)	8.194	47.941	8.321	47.941	8.321	47.998	8.194	47.998	8.194	47.941
lauingen (donau)	10.356	48.521	10.495	48.521	10.495	48.608	10.356	48.608	10.356	48.521
hintersee	14.174	53.575	14.317	53.575	14.317	53.665	14.174	53.665	14.174	53.575
fürsteneck	13.426	48.713	13.478	48.713	13.478	48.759	13.426	48.759	13.426	48.713
kleinkahl	9.248	50.087	9.321	50.087	9.321	50.142	9.248	50.142	9.248	50.087
kapsweyer	8.007	49.015	8.046	49.015	8.046	49.062	8.007	49.062	8.007	49.015
greimersburg	7.098	50.159	7.162	50.159	7.162	50.205	7.098	50.205	7.098	50.159
breitenbach	7.246	49.415	7.294	49.415	7.294	49.458	7.246	49.458	7.246	49.415
langenselbold	9.006	50.151	9.091	50.151	9.091	50.214	9.006	50.214	9.006	50.151
gumperda	11.475	50.800	11.541	50.800	11.541	50.824	11.475	50.824	11.475	50.800
oberschweinbach	11.117	48.226	11.170	48.226	11.170	48.258	11.117	48.258	11.117	48.226
pölchow	12.070	53.980	12.135	53.980	12.135	54.025	12.070	54.025	12.070	53.980
mauth	13.554	48.858	13.625	48.858	13.625	48.946	13.554	48.946	13.554	48.858
apfeltrach	10.439	47.960	10.516	47.960	10.516	48.031	10.439	48.031	10.439	47.960
thierschneck	11.752	51.023	11.778	51.023	11.778	51.044	11.752	51.044	11.752	51.023
leupoldsgrün	11.778	50.266	11.827	50.266	11.827	50.319	11.778	50.319	11.778	50.266
roskow	12.605	52.445	12.760	52.445	12.760	52.499	12.605	52.499	12.605	52.445
hamdorf	9.429	54.197	9.579	54.197	9.579	54.251	9.429	54.251	9.429	54.197
penkun	14.099	53.255	14.317	53.255	14.317	53.341	14.099	53.341	14.099	53.255
poseritz	13.230	54.254	13.349	54.254	13.349	54.329	13.230	54.329	13.230	54.254
päwesin	12.645	52.485	12.750	52.485	12.750	52.550	12.645	52.550	12.645	52.485
röhrig	10.025	51.322	10.054	51.322	10.054	51.346	10.025	51.346	10.025	51.322
middelhagen	13.611	54.309	13.731	54.309	13.731	54.346	13.611	54.346	13.611	54.309
bokensdorf	10.662	52.478	10.735	52.478	10.735	52.530	10.662	52.530	10.662	52.478
belgweiler	7.479	49.936	7.516	49.936	7.516	49.956	7.479	49.956	7.479	49.936
wendlingen am neckar	9.358	48.644	9.422	48.644	9.422	48.689	9.358	48.689	9.358	48.644
kaltenholzhausen	8.086	50.270	8.123	50.270	8.123	50.309	8.086	50.309	8.086	50.270
wirschweiler	7.125	49.752	7.198	49.752	7.198	49.790	7.125	49.790	7.125	49.752
treffurt	10.118	51.062	10.314	51.062	10.314	51.153	10.118	51.153	10.118	51.062
sagard	13.508	54.504	13.624	54.504	13.624	54.571	13.508	54.571	13.508	54.504
böbingen an der rems	9.891	48.800	9.952	48.800	9.952	48.842	9.891	48.842	9.891	48.800
abtsteinach	8.769	49.512	8.807	49.512	8.807	49.575	8.769	49.575	8.769	49.512
hemmingen	9.671	52.262	9.783	52.262	9.783	52.336	9.671	52.336	9.671	52.262
merzkirchen	6.428	49.562	6.523	49.562	6.523	49.608	6.428	49.608	6.428	49.562
bestensee	13.589	52.195	13.711	52.195	13.711	52.261	13.589	52.261	13.589	52.195
griefstedt	11.125	51.217	11.175	51.217	11.175	51.241	11.125	51.241	11.125	51.217
danndorf	10.876	52.413	10.936	52.413	10.936	52.461	10.876	52.461	10.876	52.413
untermünkheim	9.688	49.135	9.789	49.135	9.789	49.200	9.688	49.200	9.688	49.135
gönnheim	8.228	49.440	8.284	49.440	8.284	49.469	8.228	49.469	8.228	49.440
eppelsheim	8.144	49.697	8.186	49.697	8.186	49.728	8.144	49.728	8.144	49.697
haßmoor	9.769	54.266	9.839	54.266	9.839	54.312	9.769	54.312	9.769	54.266
itzstedt	10.136	53.788	10.195	53.788	10.195	53.818	10.136	53.818	10.136	53.788
badbergen	7.866	52.592	8.087	52.592	8.087	52.673	7.866	52.673	7.866	52.592
breitenthal	10.271	48.219	10.339	48.219	10.339	48.266	10.271	48.266	10.271	48.219
nieste	9.634	51.292	9.734	51.292	9.734	51.320	9.634	51.320	9.634	51.292
axstedt	8.736	53.334	8.813	53.334	8.813	53.379	8.736	53.379	8.736	53.334
lichterfeld-schacksdorf	13.728	51.549	13.839	51.549	13.839	51.644	13.728	51.644	13.728	51.549
arzfeld	6.236	50.059	6.328	50.059	6.328	50.117	6.236	50.117	6.236	50.059
hohenfinow	13.841	52.788	13.955	52.788	13.955	52.839	13.841	52.839	13.841	52.788
gelbensande	12.256	54.183	12.373	54.183	12.373	54.261	12.256	54.261	12.256	54.183
brenz	11.622	53.368	11.690	53.368	11.690	53.414	11.622	53.414	11.622	53.368
karnin	12.771	54.281	12.841	54.281	12.841	54.324	12.771	54.324	12.771	54.281
abentheuer	7.054	49.642	7.113	49.642	7.113	49.680	7.054	49.680	7.054	49.642
dreggers	10.326	53.873	10.360	53.873	10.360	53.888	10.326	53.888	10.326	53.873
schwieberdingen	9.029	48.858	9.124	48.858	9.124	48.891	9.029	48.891	9.029	48.858
bad lobenstein	11.554	50.406	11.734	50.406	11.734	50.495	11.554	50.495	11.554	50.406
kirchenthumbach	11.629	49.712	11.802	49.712	11.802	49.811	11.629	49.811	11.629	49.712
müllheim	7.572	47.757	7.784	47.757	7.784	47.846	7.572	47.846	7.572	47.757
graal-müritz	12.201	54.241	12.286	54.241	12.286	54.275	12.201	54.275	12.201	54.241
griesstätt	12.149	47.957	12.244	47.957	12.244	48.029	12.149	48.029	12.149	47.957
bad oeynhausen	8.721	52.163	8.872	52.163	8.872	52.276	8.721	52.276	8.721	52.163
kinderbeuern	7.010	49.993	7.047	49.993	7.047	50.026	7.010	50.026	7.010	49.993
oldendorf	9.418	53.936	9.484	53.936	9.484	53.976	9.418	53.976	9.418	53.936
westheim (pfalz)	8.306	49.210	8.351	49.210	8.351	49.260	8.306	49.260	8.306	49.210
mehrstetten	9.529	48.354	9.604	48.354	9.604	48.395	9.529	48.395	9.529	48.354
guttenberg	11.541	50.139	11.606	50.139	11.606	50.186	11.541	50.186	11.541	50.139
bergen	9.896	52.707	10.162	52.707	10.162	52.892	9.896	52.892	9.896	52.707
oyten	8.961	53.037	9.152	53.037	9.152	53.104	8.961	53.104	8.961	53.037
lüblow	11.404	53.370	11.484	53.370	11.484	53.433	11.404	53.433	11.404	53.370
gerach	10.768	50.017	10.821	50.017	10.821	50.047	10.768	50.047	10.768	50.017
dieburg	8.763	49.884	8.873	49.884	8.873	49.926	8.763	49.926	8.763	49.884
breitscheid	7.665	50.029	7.721	50.029	7.721	50.066	7.665	50.066	7.665	50.029
ahorntal	11.343	49.802	11.487	49.802	11.487	49.875	11.343	49.875	11.343	49.802
beutelsbach	13.076	48.530	13.174	48.530	13.174	48.579	13.076	48.579	13.076	48.530
küssaberg	8.254	47.570	8.397	47.570	8.397	47.626	8.254	47.626	8.254	47.570
gusenburg	6.888	49.618	6.937	49.618	6.937	49.660	6.888	49.660	6.888	49.618
buddenhagen	13.640	53.967	13.729	53.967	13.729	54.015	13.640	54.015	13.640	53.967
itterbeck	6.699	52.468	6.852	52.468	6.852	52.559	6.699	52.559	6.699	52.468
wiesenthau	11.118	49.695	11.162	49.695	11.162	49.724	11.118	49.724	11.118	49.695
ransbach-baumbach	7.702	50.436	7.759	50.436	7.759	50.485	7.702	50.485	7.702	50.436
herrenhof	10.672	50.827	10.705	50.827	10.705	50.859	10.672	50.859	10.672	50.827
ziegelheim	12.517	50.901	12.595	50.901	12.595	50.943	12.517	50.943	12.517	50.901
landkern	7.091	50.180	7.179	50.180	7.179	50.220	7.091	50.220	7.091	50.180
bardowick	10.310	53.282	10.432	53.282	10.432	53.326	10.310	53.326	10.310	53.282
schrobenhausen	11.127	48.529	11.318	48.529	11.318	48.628	11.127	48.628	11.127	48.529
dürbheim	8.772	48.031	8.829	48.031	8.829	48.088	8.772	48.088	8.772	48.031
heuzert	7.748	50.691	7.783	50.691	7.783	50.708	7.748	50.708	7.748	50.691
kriebitzsch	12.286	50.993	12.357	50.993	12.357	51.041	12.286	51.041	12.286	50.993
salzbergen	7.256	52.280	7.438	52.280	7.438	52.352	7.256	52.352	7.256	52.280
weismain	11.144	49.990	11.325	49.990	11.325	50.110	11.144	50.110	11.144	49.990
birstein	9.252	50.322	9.379	50.322	9.379	50.464	9.252	50.464	9.252	50.322
muhr a.see	10.693	49.141	10.741	49.141	10.741	49.187	10.693	49.187	10.693	49.141
lechbruck am see	10.740	47.658	10.829	47.658	10.829	47.728	10.740	47.728	10.740	47.658
kuhstorf	11.222	53.367	11.299	53.367	11.299	53.407	11.222	53.407	11.222	53.367
edesheim	7.936	49.249	8.166	49.249	8.166	49.325	7.936	49.325	7.936	49.249
hohenlinden	11.943	48.118	12.050	48.118	12.050	48.174	11.943	48.174	11.943	48.118
bibertal	10.164	48.365	10.246	48.365	10.246	48.440	10.164	48.440	10.164	48.365
klein belitz	11.906	53.874	12.036	53.874	12.036	53.968	11.906	53.968	11.906	53.874
passee	11.731	53.927	11.804	53.927	11.804	53.977	11.731	53.977	11.731	53.927
wietmarschen	7.083	52.444	7.285	52.444	7.285	52.602	7.083	52.602	7.083	52.444
langenlehsten	10.675	53.455	10.785	53.455	10.785	53.519	10.675	53.519	10.675	53.455
witzeeze	10.558	53.443	10.637	53.443	10.637	53.471	10.558	53.471	10.558	53.443
sersheim	8.984	48.947	9.041	48.947	9.041	48.982	8.984	48.982	8.984	48.947
weesby	9.105	54.818	9.173	54.818	9.173	54.874	9.105	54.874	9.105	54.818
buchbrunn	10.102	49.751	10.154	49.751	10.154	49.770	10.102	49.770	10.102	49.751
rügge	9.735	54.672	9.799	54.672	9.799	54.698	9.735	54.698	9.735	54.672
naila	11.626	50.285	11.742	50.285	11.742	50.372	11.626	50.372	11.626	50.285
todtenweis	10.864	48.495	10.950	48.495	10.950	48.540	10.864	48.540	10.864	48.495
nümbrecht	7.461	50.851	7.621	50.851	7.621	50.941	7.461	50.941	7.461	50.851
räbke	10.814	52.180	10.906	52.180	10.906	52.221	10.814	52.221	10.814	52.180
lehsen	10.994	53.471	11.051	53.471	11.051	53.498	10.994	53.498	10.994	53.471
neunheilingen	10.639	51.164	10.715	51.164	10.715	51.221	10.639	51.221	10.639	51.164
niedermurach	12.319	49.413	12.414	49.413	12.414	49.483	12.319	49.483	12.319	49.413
lüchow (wendland)	11.064	52.924	11.259	52.924	11.259	53.034	11.064	53.034	11.064	52.924
bogen	12.631	48.871	12.801	48.871	12.801	48.953	12.631	48.953	12.631	48.871
zapel	11.644	53.532	11.711	53.532	11.711	53.573	11.644	53.573	11.644	53.532
nußdorf	12.543	47.890	12.636	47.890	12.636	47.938	12.543	47.938	12.543	47.890
görmin	13.224	53.957	13.343	53.957	13.343	54.032	13.224	54.032	13.224	53.957
merzalben	7.685	49.222	7.831	49.222	7.831	49.273	7.685	49.273	7.685	49.222
krugsdorf	14.055	53.515	14.112	53.515	14.112	53.551	14.055	53.551	14.055	53.515
albisheim (pfrimm)	8.049	49.625	8.113	49.625	8.113	49.667	8.049	49.667	8.049	49.625
kist	9.805	49.719	9.854	49.719	9.854	49.758	9.805	49.758	9.805	49.719
büdesheim	6.532	50.186	6.597	50.186	6.597	50.236	6.532	50.236	6.532	50.186
frelsdorf	8.867	53.455	8.973	53.455	8.973	53.521	8.867	53.521	8.867	53.455
halsenbach	7.524	50.158	7.596	50.158	7.596	50.198	7.524	50.198	7.524	50.158
westerkappeln	7.795	52.250	7.922	52.250	7.922	52.381	7.795	52.381	7.795	52.250
emtinghausen	8.930	52.889	9.001	52.889	9.001	52.953	8.930	52.953	8.930	52.889
bad königshofen i.grabfeld	10.413	50.223	10.555	50.223	10.555	50.339	10.413	50.339	10.413	50.223
bestwig	8.349	51.262	8.453	51.262	8.453	51.408	8.349	51.408	8.349	51.262
allmersbach im tal	9.442	48.892	9.498	48.892	9.498	48.922	9.442	48.922	9.442	48.892
bad schussenried	9.597	47.965	9.709	47.965	9.709	48.052	9.597	48.052	9.597	47.965
gaggenau	8.285	48.769	8.417	48.769	8.417	48.863	8.285	48.863	8.285	48.769
horrweiler	7.950	49.883	7.983	49.883	7.983	49.914	7.950	49.914	7.950	49.883
hage	7.269	53.577	7.344	53.577	7.344	53.633	7.269	53.633	7.269	53.577
kirchdorf a.inn	12.892	48.207	13.013	48.207	13.013	48.281	12.892	48.281	12.892	48.207
pripsleben	13.151	53.682	13.216	53.682	13.216	53.740	13.151	53.740	13.151	53.682
roth an der our	6.219	49.914	6.246	49.914	6.246	49.932	6.219	49.932	6.219	49.914
möllenhagen	12.860	53.483	12.977	53.483	12.977	53.596	12.860	53.596	12.860	53.483
schmißberg	7.188	49.657	7.219	49.657	7.219	49.671	7.188	49.671	7.188	49.657
tonndorf	11.177	50.864	11.247	50.864	11.247	50.914	11.177	50.914	11.177	50.864
nochern	7.700	50.159	7.765	50.159	7.765	50.193	7.700	50.193	7.700	50.159
fachbach	7.660	50.327	7.700	50.327	7.700	50.349	7.660	50.349	7.660	50.327
obertraubling	12.095	48.923	12.200	48.923	12.200	48.979	12.095	48.979	12.095	48.923
fleringen	6.473	50.181	6.522	50.181	6.522	50.222	6.473	50.222	6.473	50.181
mühlberg/elbe	13.174	51.385	13.328	51.385	13.328	51.557	13.174	51.557	13.174	51.385
laaber	11.839	49.039	11.950	49.039	11.950	49.108	11.839	49.108	11.839	49.039
kaisborstel	9.456	54.006	9.487	54.006	9.487	54.028	9.456	54.028	9.456	54.006
nordhofen	7.733	50.496	7.773	50.496	7.773	50.523	7.733	50.523	7.733	50.496
oberöfflingen	6.811	50.049	6.878	50.049	6.878	50.074	6.811	50.074	6.811	50.049
nadrensee	14.305	53.310	14.412	53.310	14.412	53.354	14.305	53.354	14.305	53.310
reinheim	8.780	49.796	8.870	49.796	8.870	49.857	8.780	49.857	8.780	49.796
lahr/schwarzwald	7.786	48.286	7.979	48.286	7.979	48.381	7.786	48.381	7.786	48.286
steindorf	10.978	48.192	11.061	48.192	11.061	48.231	10.978	48.231	10.978	48.192
alzenau	9.021	50.041	9.156	50.041	9.156	50.127	9.021	50.127	9.021	50.041
frauenwald	10.824	50.563	10.896	50.563	10.896	50.623	10.824	50.623	10.824	50.563
merdingen	7.657	47.996	7.711	47.996	7.711	48.047	7.657	48.047	7.657	47.996
silz	7.910	49.120	7.965	49.120	7.965	49.157	7.910	49.157	7.910	49.120
sukow	11.525	53.519	11.599	53.519	11.599	53.588	11.525	53.588	11.525	53.519
twieflingen	10.869	52.096	10.944	52.096	10.944	52.158	10.869	52.158	10.869	52.096
eppishausen	10.483	48.133	10.597	48.133	10.597	48.225	10.483	48.225	10.483	48.133
niederhosenbach	7.339	49.773	7.388	49.773	7.388	49.806	7.339	49.806	7.339	49.773
schorssow	12.549	53.670	12.639	53.670	12.639	53.746	12.549	53.746	12.549	53.670
vögelsen	10.307	53.261	10.366	53.261	10.366	53.306	10.307	53.306	10.307	53.261
wittibreut	12.949	48.310	13.079	48.310	13.079	48.375	12.949	48.375	12.949	48.310
waldrohrbach	7.946	49.156	7.984	49.156	7.984	49.189	7.946	49.189	7.946	49.156
oldisleben	11.097	51.274	11.221	51.274	11.221	51.346	11.097	51.346	11.097	51.274
börgerende-rethwisch	11.859	54.122	11.966	54.122	11.966	54.161	11.859	54.161	11.859	54.122
unterleinleiter	11.136	49.808	11.206	49.808	11.206	49.845	11.136	49.845	11.136	49.808
pößneck	11.538	50.676	11.633	50.676	11.633	50.734	11.538	50.734	11.538	50.676
wutöschingen	8.321	47.628	8.407	47.628	8.407	47.687	8.321	47.687	8.321	47.628
breitengüßbach	10.864	49.957	10.986	49.957	10.986	49.994	10.864	49.994	10.864	49.957
nausnitz	11.716	50.938	11.746	50.938	11.746	50.950	11.716	50.950	11.716	50.938
velbert	6.999	51.293	7.169	51.293	7.169	51.381	6.999	51.381	6.999	51.293
ludwigshöhe	8.337	49.810	8.385	49.810	8.385	49.827	8.337	49.827	8.337	49.810
burglahr	7.486	50.602	7.514	50.602	7.514	50.629	7.486	50.629	7.486	50.602
wardenburg	8.051	52.999	8.255	52.999	8.255	53.114	8.051	53.114	8.051	52.999
oberstenfeld	9.293	49.001	9.416	49.001	9.416	49.064	9.293	49.064	9.293	49.001
hasbergen	7.922	52.209	8.012	52.209	8.012	52.276	7.922	52.276	7.922	52.209
krailling	11.313	48.070	11.424	48.070	11.424	48.115	11.313	48.115	11.313	48.070
stein	10.241	54.398	10.285	54.398	10.285	54.420	10.241	54.420	10.241	54.398
habscheid	6.236	50.152	6.307	50.152	6.307	50.203	6.236	50.203	6.236	50.152
röhrnbach	13.469	48.711	13.563	48.711	13.563	48.795	13.469	48.795	13.469	48.711
hamberge	10.553	53.834	10.622	53.834	10.622	53.857	10.553	53.857	10.553	53.834
horhausen	7.854	50.333	7.902	50.333	7.902	50.378	7.854	50.378	7.854	50.333
hürup	9.492	54.729	9.567	54.729	9.567	54.773	9.492	54.773	9.492	54.729
bonerath	6.746	49.682	6.800	49.682	6.800	49.701	6.746	49.701	6.746	49.682
diedorf	10.712	48.304	10.806	48.304	10.806	48.397	10.712	48.397	10.712	48.304
hohwacht (ostsee)	10.601	54.281	10.681	54.281	10.681	54.336	10.601	54.336	10.601	54.281
steinkirchen	12.044	48.349	12.121	48.349	12.121	48.402	12.044	48.402	12.044	48.349
steinreich	13.411	51.925	13.574	51.925	13.574	51.977	13.411	51.977	13.411	51.925
rottenbach	11.052	50.672	11.225	50.672	11.225	50.737	11.052	50.737	11.052	50.672
otterberg	7.725	49.482	7.838	49.482	7.838	49.539	7.725	49.539	7.725	49.482
sauerthal	7.791	50.077	7.839	50.077	7.839	50.101	7.791	50.101	7.791	50.077
waldshut-tiengen	8.117	47.605	8.339	47.605	8.339	47.706	8.117	47.706	8.117	47.605
spall	7.619	49.875	7.689	49.875	7.689	49.935	7.619	49.935	7.619	49.875
emmelbaum	6.250	50.044	6.279	50.044	6.279	50.067	6.250	50.067	6.250	50.044
neukamperfehn	7.525	53.324	7.574	53.324	7.574	53.357	7.525	53.357	7.525	53.324
leimen	7.726	49.256	7.844	49.256	7.844	49.321	7.726	49.321	7.726	49.256
haar	11.693	48.097	11.760	48.097	11.760	48.138	11.693	48.138	11.693	48.097
immenstadt i.allgäu	10.120	47.513	10.272	47.513	10.272	47.630	10.120	47.630	10.120	47.513
kritzow	12.059	53.413	12.191	53.413	12.191	53.462	12.059	53.462	12.059	53.413
bisingen	8.872	48.276	8.981	48.276	8.981	48.345	8.872	48.345	8.872	48.276
herdwangen-schönach	9.118	47.841	9.259	47.841	9.259	47.908	9.118	47.908	9.118	47.841
handorf	10.306	53.323	10.368	53.323	10.368	53.360	10.306	53.360	10.306	53.323
reppenstedt	10.258	53.231	10.379	53.231	10.379	53.290	10.258	53.290	10.258	53.231
ostfildern	9.213	48.695	9.312	48.695	9.312	48.744	9.213	48.744	9.213	48.695
tengen	8.612	47.758	8.733	47.758	8.733	47.870	8.612	47.870	8.612	47.758
jungingen	9.015	48.309	9.068	48.309	9.068	48.345	9.015	48.345	9.015	48.309
allersberg	11.162	49.203	11.322	49.203	11.322	49.282	11.162	49.282	11.162	49.203
röderland	13.406	51.402	13.528	51.402	13.528	51.507	13.406	51.507	13.406	51.402
behrenhoff	13.351	53.965	13.434	53.965	13.434	54.031	13.351	54.031	13.351	53.965
sassenburg	10.554	52.460	10.728	52.460	10.728	52.601	10.554	52.601	10.554	52.460
reinbek	10.211	53.495	10.316	53.495	10.316	53.580	10.211	53.580	10.211	53.495
schöppenstedt	10.720	52.119	10.839	52.119	10.839	52.206	10.720	52.206	10.720	52.119
schweix	7.489	49.106	7.525	49.106	7.525	49.146	7.489	49.146	7.489	49.106
münchsteinach	10.550	49.615	10.637	49.615	10.637	49.692	10.550	49.692	10.550	49.615
daasdorf a. berge	11.239	50.987	11.268	50.987	11.268	51.008	11.239	51.008	11.239	50.987
nassau	7.770	50.285	7.836	50.285	7.836	50.348	7.770	50.348	7.770	50.285
wendelstein	11.078	49.298	11.252	49.298	11.252	49.389	11.078	49.389	11.078	49.298
oberlahr	7.495	50.608	7.530	50.608	7.530	50.628	7.495	50.628	7.495	50.608
fürstenwalde/spree	13.939	52.323	14.150	52.323	14.150	52.427	13.939	52.427	13.939	52.323
barnekow	11.342	53.841	11.420	53.841	11.420	53.894	11.342	53.894	11.342	53.841
lotte	7.883	52.233	7.991	52.233	7.991	52.366	7.883	52.366	7.883	52.233
